Genes	Bin_1	Bin_2	Bin_3	Bin_4	Bin_5	Bin_6	Bin_10
MMGT1	0.13956068137848499	0.15886239063980684	0.11239235060676556	0.10663117880979871	0.10766410737263013	0.1452195217088466	0.2296697694836671
MMP24OS	0.1376798122934395	0.15898756963152477	0.15028178555393445	0.12449107125691813	0.16488774051744928	0.12662216622874364	0.13704985451799012
MMP8	0.12873864018982034	0.15739648083381294	0.11449445203521154	0.12531237495475506	0.10646256863312045	0.22065898180687255	0.14693650154640708
MMP9	0.12608461230840062	0.12447623881798744	0.16649560803400024	0.13813720988343656	0.12326871348547942	0.176979754164334	0.1445578633063617
MMS19	0.14147052303216084	0.14075812105942404	0.1464504529708939	0.12839363662495398	0.1541934169044906	0.1393512086982329	0.14938264070984367
MMTAG2	0.14967318857965523	0.1685708656548456	0.16737516192355878	0.1909078984556937	0.1417254167676728	0.12398084329392856	0.05776662532464536
MMUT	0.1750017609744042	0.1510981036503562	0.1406570696195797	0.140910765826206	0.12971018101892315	0.136895834170866	0.12572628473966482
MNDA	0.20054432345074913	0.1372269686120622	0.11302993504162975	0.08705105389694755	0.2381776374649348	0.12324818558405151	0.100721895949625
MOB1B	0.14441353227001874	0.13524869922985186	0.15265909189086807	0.13870766538055337	0.14249459751464624	0.14465981335020445	0.1418166003638573
MOB4	0.12926006558867897	0.1425288000320141	0.13389588526137125	0.10247733935424877	0.17031705524737445	0.1774056307885194	0.14411522372779306
MOCOS	0.12314955514615257	0.14279746905053137	0.14694014400228814	0.13917265303474002	0.15279168884629238	0.13922393594243246	0.155924553977563
MOCS1	0.14140256042910337	0.14991983771239234	0.14561457852334977	0.1599596476184035	0.13887777738012283	0.1351150910429963	0.12911050729363197
MOCS2	0.1495835288296259	0.14254127609072867	0.11532930205680397	0.1512424026396719	0.13854119678532562	0.1366810892127912	0.16608120438505283
MOCS3	0.14121103801849344	0.1251087387694989	0.13430252990631736	0.10190369278193963	0.13914316107463526	0.15977079888507292	0.19856004056404244
MOGAT3	0.12425832171577127	0.15879016578882435	0.14527340752256193	0.2110483460943884	0.07559920413112715	0.15832387866818495	0.1267066760791419
MOGS	0.14576874231081818	0.14095456185763444	0.15144922286670695	0.1592767932661616	0.11930272483323726	0.12424305720521475	0.1590048976602268
MON1A	0.12308955843017316	0.13834332590924864	0.14111526412294567	0.12559360738623654	0.16284662601100167	0.15176623522646682	0.15724538291392745
MON1B	0.1221620786113147	0.10246678142060014	0.19271692893345918	0.1508667071784704	0.13552955034988803	0.1396557046775647	0.15660224882870294
MON2	0.1502076177816154	0.14332833320277363	0.13597627113857813	0.14303685401591543	0.1309994009449123	0.15332841969556035	0.14312310322064475
MORC2	0.13198771820692615	0.09641546832772352	0.1365411840716489	0.15545548910421628	0.15346671352361962	0.17279567598847373	0.15333775077739192
MORC3	0.13493794119468738	0.1267602919976099	0.147647733903241	0.20560379546383087	0.1381405912630726	0.2099933236639312	0.03691632251362696
MORF4L2	0.13117301487907193	0.1551276102269887	0.15889807847072557	0.18843888709536646	0.13799785175073181	0.1577104429753867	0.07065411460172877
MORN1	0.1398278156457262	0.12773544553286553	0.14591759926827355	0.13458288780670366	0.14473292534922996	0.1776175233758627	0.1295858030213384
MOSPD2	0.14871346480856756	0.15538038502063486	0.15820992655965543	0.09609468620927145	0.14805454906717516	0.10599094241979792	0.18755604591489752
MOV10	0.14147881372274737	0.13981080490638048	0.14666879413578102	0.1392701408866744	0.13220481082184607	0.13776411108420372	0.1628025244423669
MOXD1	0.12136756366027948	0.13553710747106404	0.11700657885518664	0.1255733207930885	0.18440579898733067	0.2011266527163971	0.1149829775166535
MPC2	0.13760625036939617	0.14171084458038882	0.1385455136186554	0.17799272586902276	0.13695407288346903	0.09575688021238794	0.1714337124666799
MPDU1	0.14533515538176925	0.14850637734477962	0.12603352929485329	0.1881417787439006	0.11564881622402078	0.11265976429070755	0.16367457871996902
MPDZ	0.1455613709353301	0.15214130303233642	0.16490307916611832	0.1250846473778585	0.12834632784153446	0.15149360978690754	0.13246966185991468
MPG	0.13367029368041497	0.13395134980488232	0.12128955093392443	0.17769336545627612	0.1442874299380642	0.153049494071866	0.1360585161145719
MPI	0.1370104924528141	0.1375252107127011	0.14801259229549427	0.1314655983845758	0.15480197817131958	0.13832756356743195	0.15285656441566328
MPO	0.1183848189129909	0.1034487644078649	0.1605129518807164	0.18648474669722995	0.11200382020563605	0.19334470152097208	0.12582019637458972
MPP1	0.1286374073890361	0.13122657730305565	0.142686301893395	0.15266661912188628	0.13571392250593567	0.1676708834691917	0.14139828831749957
MPRIP	0.1370795520573282	0.1284536887274068	0.13843771934245847	0.11755931722104605	0.1492560782780981	0.2088172751884509	0.12039636918521159
MPST	0.1621524368776107	0.15224191899885628	0.14017830759143296	0.14526506344582524	0.13651896347690595	0.13231106377915722	0.13133224583021164
MPV17	0.11831174321701601	0.1508334642065737	0.14421390193624292	0.10740148173655775	0.12590332309079838	0.15414609100529042	0.19918999480752084
MPV17L2	0.14201073088003974	0.15738979509751305	0.19815125290074528	0.14612773113387592	0.1105810996750695	0.08677033395953954	0.15896905635321695
MPZL1	0.12670499147702036	0.1273513467188266	0.10915633777852528	0.09823694973932127	0.13981097899042438	0.1942623505544605	0.2044770447414215
MRC1	0.17384767698219264	0.13101257637336736	0.15290792637926723	0.14728314968956646	0.11401910314757933	0.12594562853284308	0.15498393889518394
MRC2	0.11910991258905568	0.15056981970897199	0.15736078303211315	0.11641418023143185	0.16963116689531368	0.19807597489870307	0.08883816264441054
MRE11	0.12699592821797703	0.12968517923165107	0.1471163703618058	0.16286873927409568	0.15222637590769017	0.11211902866015105	0.1689883783466292
MRI1	0.1462375218605008	0.13702390376160484	0.1374254675582505	0.13433030233687507	0.14330294892804404	0.1630942990889481	0.1385855564657767
MRM1	0.12224227218709915	0.15489884384278454	0.15509109453612413	0.1706912553081817	0.14502940683968407	0.16260030702401335	0.089446820262113
MRM2	0.11671812268388197	0.12824334218161074	0.10227299139881742	0.08914367061756016	0.20000765249747474	0.22825272210755587	0.13536149851309912
MRM3	0.1379649827062502	0.1409936840745459	0.137084096641329	0.14331412670952992	0.1506721056044272	0.1335909236362282	0.15638008062768957
MROH1	0.12801462257354357	0.11853985729793776	0.15772557593089523	0.11890543860233785	0.12427678475893043	0.1790078800499551	0.17352984078640005
MRPL1	0.1369369547892614	0.14079950444285694	0.13537854223879928	0.1517832391835878	0.15553202152001058	0.12859939649887944	0.15097034132660453
MRPL10	0.1447035670637819	0.14247652448507928	0.17384097661605807	0.13861008941309283	0.10340477412669441	0.15960943095014848	0.1373546373451451
MRPL11	0.13754576632423793	0.13519040180778383	0.14269538490291853	0.16699250125791237	0.13082962000739345	0.13921519169979174	0.14753113399996215
MRPL12	0.1461663271057254	0.15245213650222408	0.15065698910231662	0.13253940357041624	0.1569264336336515	0.1454355936784108	0.11582311640725543
MRPL13	0.13236990561120202	0.12198092417610636	0.13436502059436078	0.19311812155549296	0.148067641201516	0.10639839410884673	0.1636999927524751
MRPL15	0.12922191699083257	0.13310279143382528	0.1356601719370242	0.16379744135711555	0.14875064713512492	0.12030967261440785	0.16915735853166963
MRPL16	0.1443730871046651	0.15819494711659107	0.14063837662558584	0.11128340551116819	0.13509283935695007	0.14874981059378434	0.1616675336912554
MRPL17	0.1611433976510771	0.16176063279724368	0.15501238315712967	0.1695455794940907	0.11704024257132127	0.06890047529075506	0.16659728903838253
MRPL18	0.14142841671687978	0.13873245364480394	0.1550611982230932	0.18481542244576038	0.1541960428468971	0.10754868879502658	0.11821777732753906
MRPL19	0.13024367466370104	0.13773777767299006	0.13588351160971923	0.1417377993176661	0.14151217563666013	0.14365031963562905	0.16923474146363443
MRPL2	0.1364427341670983	0.13089825695764337	0.1751807566211891	0.1601163608613614	0.15256233843377465	0.09575026076667163	0.14904929219226157
MRPL20	0.1217990151826702	0.11121117394204548	0.1450320145153851	0.1596332297055583	0.13874387264587917	0.11999820751144634	0.20358248649701552
MRPL21	0.12502200358709617	0.12413876785794599	0.12437410898739783	0.1769292305108017	0.15225999392773107	0.13620103670991016	0.16107485841911717
MRPL22	0.12135525548358145	0.1276095395596876	0.14452649633012177	0.17369859085154316	0.15987882031234485	0.1143377030678691	0.15859359439485204
MRPL23	0.11911835681600841	0.1362639918901849	0.15295676439911574	0.18436442924355964	0.1366393113770324	0.11107354805614243	0.15958359821795648
MRPL24	0.12232947342690341	0.12751988993482674	0.1469518081459437	0.17015268314922807	0.13906947692097577	0.13808034745076314	0.15589632097135922
MRPL27	0.13355468131682802	0.13722045231161986	0.15838779853313528	0.16597595738565715	0.16153578106451272	0.09098564005066774	0.1523396893375792
MRPL28	0.13640877226169093	0.1502371294064652	0.14943737621385353	0.16526381321919323	0.1463395734355364	0.0967069841792302	0.15560635128403053
MRPL3	0.13231126711906846	0.1293625147926703	0.12986054794442767	0.16017732116007194	0.11759131494819704	0.16601884671957187	0.16467818731599262
MRPL30	0.10724270713600312	0.10639414857889697	0.11168928960717295	0.20340458709748632	0.258444232956635	0.10770246410279774	0.10512257052100794
MRPL32	0.13413700359805472	0.14725911205867523	0.15460746768987146	0.18971276476587398	0.09327490278214347	0.15206919115354708	0.128939557951834
MRPL33	0.11070860088913427	0.09776550481888611	0.11906474629599956	0.2745102955242455	0.14392610860215727	0.13934542034664144	0.11467932352293587
MRPL34	0.11952448237540268	0.11764446799920143	0.07217050463471787	0.17271105455894112	0.19073362426650206	0.10433010744872755	0.2228857587165073
MRPL35	0.13462999179181054	0.14529947926839423	0.12817764875252594	0.16654915979168408	0.10821654475910386	0.09480878210858093	0.22231839352790034
MRPL37	0.14309451078244992	0.13327500789213054	0.14399342819623	0.1543746139904181	0.14501186511375339	0.13143695228140662	0.1488136217436114
MRPL38	0.12962649494949077	0.12582862443815127	0.13690799291320901	0.18616262298375347	0.12932618940368185	0.13742761963279415	0.1547204556789195
MRPL39	0.13343168122029472	0.13084445563772987	0.14763310211971864	0.16226318080206437	0.1329730162851666	0.1336195670553976	0.15923499687962825
MRPL4	0.1366816920133318	0.13820602168919807	0.1227007013267275	0.14163571721448692	0.15882052049152656	0.15184973606182137	0.1501056112029078
MRPL40	0.1437140361633458	0.11626287453593966	0.12259283185133803	0.17545701649970444	0.1628152867161913	0.1810356785545559	0.09812227567892483
MRPL41	0.12335328047409205	0.12598488011736653	0.1484220667450559	0.1604583694501097	0.1265687977209782	0.14061569114336805	0.17459691434902952
MRPL43	0.14367531696714608	0.14724280197851028	0.11828029782742933	0.1535409881624249	0.12822016825287894	0.13824075876726918	0.1707996680443412
MRPL44	0.12769123364720406	0.13639539501530148	0.11829097437350446	0.17070140233809322	0.16035507566734128	0.14144432151329597	0.1451215974452595
MRPL45	0.13459637345017123	0.1343571440923962	0.15027916778500716	0.1622918041610664	0.1336013999848068	0.13261780976215315	0.15225630076439897
MRPL46	0.13695485399619203	0.14789384529675204	0.15290370436968073	0.14432602433567293	0.1587653294768102	0.11528994521008507	0.14386629731480705
MRPL47	0.13129509793803137	0.14427263908395282	0.1185232286945976	0.1672511179553995	0.12895370358538066	0.14488182234343824	0.16482239039919974
MRPL48	0.13193453761995458	0.1344294852263194	0.1366458278497916	0.15602579626629684	0.16220392732357333	0.1489480089985366	0.12981241671552757
MRPL49	0.14404051659625663	0.14277858266349724	0.1327129645841345	0.14552849903196508	0.12901547724143647	0.14644534127590422	0.1594786186068059
MRPL50	0.13096564999297966	0.13764591581636001	0.15962161973581604	0.12235130594618403	0.13732811328473463	0.1486610138139398	0.16342638140998578
MRPL52	0.1319711785708953	0.16081582053555557	0.10001410820811	0.2498362510714868	0.11827461859730679	0.0935843460374041	0.14550367697924152
MRPL53	0.14177652720553832	0.14168140882525354	0.11830447901356365	0.16321357494570404	0.12164853885999935	0.16168525102544365	0.15169022012449743
MRPL55	0.13222870416854623	0.13021715446473414	0.11223939362778526	0.14562463939926287	0.13853631100588523	0.16392284542218905	0.1772309519115972
MRPL57	0.1349032277735276	0.15980096290538975	0.1658291089091298	0.16078603078398934	0.12452203449761112	0.1392912988996674	0.11486733623068496
MRPL58	0.1376109435218149	0.13846060632060986	0.146320047770767	0.14356766218699843	0.1419338431638115	0.14088497594464375	0.1512219210913546
MRPL9	0.12947909057053208	0.1331922303469574	0.1556797033870156	0.14984164550091922	0.15170932959126038	0.12625243235277533	0.15384556825053997
MRPS10	0.12335281426131046	0.13922163822899963	0.13925703121170946	0.1602228514062654	0.131325320673492	0.1479479539719425	0.15867239024628055
MRPS11	0.12774609693699623	0.14535529408943526	0.1390739172988864	0.14767023695439765	0.14855087702482137	0.13151952927561822	0.16008404841984492
MRPS14	0.17422143408485397	0.15108406218248327	0.1285074594989913	0.12884387006907141	0.17344367234786723	0.08594397389971611	0.15795552791701675
MRPS15	0.13322180369568257	0.15055053654221565	0.1385381771210538	0.13238553020291297	0.1320483148885631	0.14890667624889767	0.16434896130067428
MRPS16	0.12194356630775294	0.11899604548817722	0.16578334425688235	0.14013071808818933	0.16697456609250505	0.1267653583324346	0.15940640143405851
MRPS17	0.1295817366562842	0.14164643807461513	0.13072223634316948	0.1708202211310065	0.14295903147552097	0.1325106897479976	0.15175964657140614
MRPS18A	0.128448716308082	0.16678192063650019	0.11098477543100596	0.10849603349628142	0.1861086452105257	0.07067974514850069	0.22850016376910398
MRPS18B	0.13012025654312437	0.14151803023577206	0.15595681372505205	0.13867889559502938	0.14249382426153998	0.12226019755314702	0.16897198208633524
MRPS18C	0.13671053902579533	0.14533403537190723	0.1347169213663564	0.15702739413938765	0.14665820095407775	0.13027736589041114	0.14927554325206444
MRPS2	0.1330769860060387	0.13494598762112134	0.14013322620890792	0.16640461801855813	0.1358812211455999	0.1312299944256805	0.15832796657409345
MRPS21	0.1288519836513095	0.13863425765242088	0.16486503346492976	0.12365937713712975	0.1417192132169383	0.12780683830605086	0.17446329657122092
MRPS22	0.11137505912686374	0.1281990216352372	0.12488049866868987	0.10387254671873554	0.13624771308939074	0.14091477453808324	0.2545103862229997
MRPS23	0.13251384175366096	0.13563547973696669	0.1496718522949969	0.16662832774487912	0.13657626887056273	0.12255998828774627	0.15641424131118734
MRPS25	0.12895298501596827	0.13893092443941307	0.13829594641689577	0.14219305251902367	0.12515041753348907	0.15705660981624156	0.16942006425896863
MRPS26	0.13665028240244062	0.1328416112502484	0.163518503907043	0.11152720520022646	0.14909598171310018	0.15915320367168515	0.14721321185525618
MRPS27	0.1286984841374616	0.13218765434468943	0.15613396196995752	0.15687497572983952	0.13443108311307483	0.13823270931363849	0.15344113139133855
MRPS28	0.12501058786009547	0.135222259414836	0.14320272333770537	0.13990359842530833	0.14020419109178547	0.15369828448211798	0.16275835538815145
MRPS30	0.13690479642261824	0.14086366107483322	0.12092609393201531	0.15905772494337905	0.1408353071361813	0.12455492957232443	0.17685748691864844
MRPS31	0.14924381397768835	0.15646609921690602	0.11849211516179198	0.11233041336794304	0.16535964986591456	0.14890962316321993	0.1491982852465362
