geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
hsa03010	Ribosome	http://www.kegg.jp/kegg-bin/show_pathway?hsa03010+64981+6143+54948+64963+219927+65005+64965+51318+65008+51065+124995+6218+6134+6155+51263+29088+6152+6168+6227+11222+6210+6125+6161+9553+65003+28998+64969+79590+10573+64960+6224+6144+6182+6156+55173+51069+6176+6157+6187+9801+23521+25873+6234+2197+51081+6228+6154+51373+6204+6232+51021+55052+6160+6191+6181+6122+6129+6192+6132+6137+51073+6201+6208+6141+6223+6146+6124+6138+6188+6205+6136+64983+3921+6150+6193+6142+6194+6158+6189+6128+6175+6139+4736+6217+6135+6222+6130+9045+29093+6229+6202+6207+6147+6164+6203+6169+6230+51116+51187+6159+9349	0.15647457059343195	0.6169516755565184	0.9982668977469671	0.9999999999999998	103	./Project_wg_result1733328043_GSEA/hsa03010.png	101	64981;6143;54948;64963;219927;65005;64965;51318;65008;51065;124995;6218;6134;6155;51263;29088;6152;6168;6227;11222;6210;6125;6161;9553;65003;28998;64969;79590;10573;64960;6224;6144;6182;6156;55173;51069;6176;6157;6187;9801;23521;25873;6234;2197;51081;6228;6154;51373;6204;6232;51021;55052;6160;6191;6181;6122;6129;6192;6132;6137;51073;6201;6208;6141;6223;6146;6124;6138;6188;6205;6136;64983;3921;6150;6193;6142;6194;6158;6189;6128;6175;6139;4736;6217;6135;6222;6130;9045;29093;6229;6202;6207;6147;6164;6203;6169;6230;51116;51187;6159;9349	FAU;MRPL1;MRPL10;MRPL11;MRPL12;MRPL13;MRPL15;MRPL16;MRPL19;MRPL2;MRPL20;MRPL21;MRPL22;MRPL23;MRPL24;MRPL28;MRPL3;MRPL30;MRPL32;MRPL33;MRPL34;MRPL35;MRPL4;MRPL9;MRPS10;MRPS11;MRPS15;MRPS16;MRPS17;MRPS2;MRPS5;MRPS7;MRPS9;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL13A;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL22;RPL23;RPL23A;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL34;RPL36;RPL37A;RPL38;RPL4;RPL5;RPL6;RPL7;RPL7A;RPL8;RPLP0;RPLP1;RPLP2;RPS10;RPS11;RPS13;RPS14;RPS15A;RPS16;RPS17;RPS18;RPS19;RPS2;RPS20;RPS21;RPS23;RPS24;RPS25;RPS27;RPS27L;RPS28;RPS3;RPS3A;RPS4X;RPS4Y1;RPS5;RPS6;RPS7;RPS8;RPS9;RPSA;RSL24D1
hsa05165	Human papillomavirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05165+3134+1857+207+7450+3685+3908+581+4799+284217+9636+1287+7148+3693+5291+5315+64398+5728+3655+5595+29110+7098+3371+7448+4600+3912+5584+10319+3910+10134+3661+998+578	0.14549598340341302	0.5805245731032077	0.998389694041868	0.9999999999999998	132	./Project_wg_result1733328043_GSEA/hsa05165.png	32	3134;1857;207;7450;3685;3908;581;4799;284217;9636;1287;7148;3693;5291;5315;64398;5728;3655;5595;29110;7098;3371;7448;4600;3912;5584;10319;3910;10134;3661;998;578	AKT1;BAK1;BAX;BCAP31;CDC42;COL4A5;DVL3;HLA-F;IRF3;ISG15;ITGA6;ITGAV;ITGB5;LAMA1;LAMA2;LAMA4;LAMB1;LAMC3;MAPK3;MX2;NFX1;PALS1;PIK3CB;PKM;PRKCI;PTEN;TBK1;TLR3;TNC;TNXB;VTN;VWF
hsa05012	Parkinson disease	http://www.kegg.jp/kegg-bin/show_pathway?hsa05012+3309+1337+9817+10383+201266+581+468+513+7419+7846+51806+54205+4711+7416+7417+1327+1347+506+90550+539+1329+1537+1350+4129+84617+818+4695+6647+4702+291+7384+1345+9927+5686+5710+5692	0.1480830326709136	0.6104860703059	0.9984301412872841	0.9999999999999998	152	./Project_wg_result1733328043_GSEA/hsa05012.png	36	3309;1337;9817;10383;201266;581;468;513;7419;7846;51806;54205;4711;7416;7417;1327;1347;506;90550;539;1329;1537;1350;4129;84617;818;4695;6647;4702;291;7384;1345;9927;5686;5710;5692	ATF4;ATP5F1B;ATP5F1D;ATP5PO;BAX;CALML5;CAMK2G;COX4I1;COX5B;COX6A1;COX6C;COX7A2;COX7C;CYC1;CYCS;HSPA5;KEAP1;MAOB;MCU;MFN2;NDUFA2;NDUFA8;NDUFB5;PSMA5;PSMB4;PSMD4;SLC25A4;SLC39A11;SOD1;TUBA1A;TUBB4B;TUBB6;UQCRC1;VDAC1;VDAC2;VDAC3
hsa05022	Pathways of neurodegeneration	http://www.kegg.jp/kegg-bin/show_pathway?hsa05022+2882+8878+3309+1337+2878+1857+10383+824+351+581+23130+79139+10280+468+513+7419+7846+51806+54205+4711+7416+7417+5595+29110+1327+1347+25978+506+90550+539+1329+1537+1350+7415+823+84617+818+4695+6647+4702+26100+3028+291+10452+7384+1345+9927+578+5686+5710+5692+488+84134+2877+1459+55255+51384+55860+4707+522+55062	0.1631245366982642	0.710242681557088	0.9984984984984985	0.9999999999999998	229	./Project_wg_result1733328043_GSEA/hsa05022.png	61	2882;8878;3309;1337;2878;1857;10383;824;351;581;23130;79139;10280;468;513;7419;7846;51806;54205;4711;7416;7417;5595;29110;1327;1347;25978;506;90550;539;1329;1537;1350;7415;823;84617;818;4695;6647;4702;26100;3028;291;10452;7384;1345;9927;578;5686;5710;5692;488;84134;2877;1459;55255;51384;55860;4707;522;55062	ACTR10;APP;ATF4;ATG2A;ATP2A2;ATP5F1B;ATP5F1D;ATP5PF;ATP5PO;BAK1;BAX;CALML5;CAMK2G;CAPN1;CAPN2;CHMP2B;COX4I1;COX5B;COX6A1;COX6C;COX7A2;COX7C;CSNK2A2;CYC1;CYCS;DERL1;DVL3;GPX2;GPX3;GPX7;HSD17B10;HSPA5;MAPK3;MCU;MFN2;NDUFA2;NDUFA8;NDUFB1;NDUFB5;PSMA5;PSMB4;PSMD4;SIGMAR1;SLC25A4;SOD1;SQSTM1;TBK1;TOMM40;TOMM40L;TUBA1A;TUBB4B;TUBB6;UQCRC1;VCP;VDAC1;VDAC2;VDAC3;WDR41;WIPI1;WIPI2;WNT16
hsa05016	Huntington disease	http://www.kegg.jp/kegg-bin/show_pathway?hsa05016+2882+6648+1337+2878+10383+581+23130+7052+513+7419+7019+7846+54205+4711+7416+7417+1327+1347+6667+506+539+1329+1537+1350+84617+4695+6647+4702+26100+291+7384+1345+5686+5710+5692+2877+55860+4707+522+55062+3799+4705+498+4715+6390+54539+841+515+7381+292+8701+7280+7277+7385+10476+5430+4698+4725+5718	0.15323866509331324	0.6378977407775471	1	0.9999999999999998	164	./Project_wg_result1733328043_GSEA/hsa05016.png	59	2882;6648;1337;2878;10383;581;23130;7052;513;7419;7019;7846;54205;4711;7416;7417;1327;1347;6667;506;539;1329;1537;1350;84617;4695;6647;4702;26100;291;7384;1345;5686;5710;5692;2877;55860;4707;522;55062;3799;4705;498;4715;6390;54539;841;515;7381;292;8701;7280;7277;7385;10476;5430;4698;4725;5718	ACTR10;ATG2A;ATP5F1A;ATP5F1B;ATP5F1D;ATP5PB;ATP5PD;ATP5PF;ATP5PO;BAX;CASP8;COX4I1;COX5B;COX6A1;COX6C;COX7A2;COX7C;CYC1;CYCS;DNAH11;GPX2;GPX3;GPX7;KIF5B;NDUFA10;NDUFA2;NDUFA5;NDUFA8;NDUFB1;NDUFB11;NDUFB5;NDUFB9;NDUFS5;POLR2A;PSMA5;PSMB4;PSMD12;PSMD4;SDHB;SLC25A4;SLC25A5;SOD1;SOD2;SP1;TFAM;TGM2;TUBA1A;TUBA4A;TUBB2A;TUBB4B;TUBB6;UQCRB;UQCRC1;UQCRC2;VDAC1;VDAC2;VDAC3;WIPI1;WIPI2
hsa05132	Salmonella infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05132+8743+3606+834+302+10383+207+6281+581+5291+7846+7184+54205+79792+79659+5595+51429+2597+8677+3840+84617+8655+5216+79026+10095+998+578+1781+113146+5788+127829+8976+55860+929	0.14550005159542134	0.5937318688064999	1	0.9999999999999998	136	./Project_wg_result1733328043_GSEA/hsa05132.png	33	8743;3606;834;302;10383;207;6281;581;5291;7846;7184;54205;79792;79659;5595;51429;2597;8677;3840;84617;8655;5216;79026;10095;998;578;1781;113146;5788;127829;8976;55860;929	ACTR10;AHNAK;AHNAK2;AKT1;ANXA2;ARL8A;ARPC1B;BAK1;BAX;CASP1;CD14;CDC42;CYCS;DYNC1I2;DYNC2H1;DYNLL1;GAPDH;GSDMD;HSP90B1;IL18;KPNA4;MAPK3;PFN1;PIK3CB;PTPRC;S100A10;SNX9;STX10;TNFSF10;TUBA1A;TUBB4B;TUBB6;WASL
hsa05010	Alzheimer disease	http://www.kegg.jp/kegg-bin/show_pathway?hsa05010+1337+1857+10383+207+3416+824+351+201266+23130+468+513+5291+7419+7846+51806+54205+4711+7416+7417+5595+1327+1347+506+90550+2597+539+1329+1537+1350+823+84617+4695+4702+26100+3028+291+7384+1345+5686+5710+5692+488+348+1459+51384+4707+522+55062+3643+23385+3799+5594+4705+498+4715+572+6390+54539+841+515+8503+1536+7381+292+7280+7277+7385+10476+2932+4698+5296+4725+5718	0.13018246851741372	0.5527361863035115	1	0.9999999999999998	191	./Project_wg_result1733328043_GSEA/hsa05010.png	73	1337;1857;10383;207;3416;824;351;201266;23130;468;513;5291;7419;7846;51806;54205;4711;7416;7417;5595;1327;1347;506;90550;2597;539;1329;1537;1350;823;84617;4695;4702;26100;3028;291;7384;1345;5686;5710;5692;488;348;1459;51384;4707;522;55062;3643;23385;3799;5594;4705;498;4715;572;6390;54539;841;515;8503;1536;7381;292;7280;7277;7385;10476;2932;4698;5296;4725;5718	AKT1;APOE;APP;ATF4;ATG2A;ATP2A2;ATP5F1A;ATP5F1B;ATP5F1D;ATP5PB;ATP5PD;ATP5PF;ATP5PO;BAD;CALML5;CAPN1;CAPN2;CASP8;COX4I1;COX5B;COX6A1;COX6C;COX7A2;COX7C;CSNK2A2;CYBB;CYC1;CYCS;DVL3;GAPDH;GSK3B;HSD17B10;IDE;INSR;KIF5B;MAPK1;MAPK3;MCU;NCSTN;NDUFA10;NDUFA2;NDUFA5;NDUFA8;NDUFB1;NDUFB11;NDUFB5;NDUFB9;NDUFS5;PIK3CB;PIK3R2;PIK3R3;PSMA5;PSMB4;PSMD12;PSMD4;SDHB;SLC25A4;SLC25A5;SLC39A11;TUBA1A;TUBA4A;TUBB2A;TUBB4B;TUBB6;UQCRB;UQCRC1;UQCRC2;VDAC1;VDAC2;VDAC3;WIPI1;WIPI2;WNT16
hsa05167	Kaposi sarcoma-associated herpesvirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05167+3134+207+581+718+5291+51806+54205+5595+29110+7098+55970+9261+5336	0.15031467324537276	0.5329790382297452	1	0.9999999999999998	63	./Project_wg_result1733328043_GSEA/hsa05167.png	13	3134;207;581;718;5291;51806;54205;5595;29110;7098;55970;9261;5336	AKT1;BAX;C3;CALML5;CYCS;GNG12;HLA-F;MAPK3;MAPKAPK2;PIK3CB;PLCG2;TBK1;TLR3
hsa04714	Thermogenesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04714+29078+1337+90639+65260+9551+513+6599+6197+4711+152831+51241+5563+1327+1347+506+5564+2182+539+1329+1537+1350+4695+4702+25915+79133+7384+1345+86+4707+522+2181+4705+498+5571+4715+388753+6390+54539+515+10632+6195+7381+1355+5565+7385+10476+4698+4725+1376+4700+1340+4708+116228	0.1320737267082932	0.5321938203089674	1	0.9999999999999998	124	./Project_wg_result1733328043_GSEA/hsa04714.png	53	29078;1337;90639;65260;9551;513;6599;6197;4711;152831;51241;5563;1327;1347;506;5564;2182;539;1329;1537;1350;4695;4702;25915;79133;7384;1345;86;4707;522;2181;4705;498;5571;4715;388753;6390;54539;515;10632;6195;7381;1355;5565;7385;10476;4698;4725;1376;4700;1340;4708;116228	ACSL3;ACSL4;ACTL6A;ATP5F1A;ATP5F1B;ATP5F1D;ATP5MF;ATP5MG;ATP5PB;ATP5PD;ATP5PF;ATP5PO;COA6;COA7;COX15;COX16;COX19;COX20;COX4I1;COX5B;COX6A1;COX6B1;COX6C;COX7A2;COX7C;CPT2;CYC1;KLB;NDUFA10;NDUFA2;NDUFA5;NDUFA6;NDUFA8;NDUFAF3;NDUFAF4;NDUFAF5;NDUFB1;NDUFB11;NDUFB2;NDUFB5;NDUFB9;NDUFS5;PRKAA2;PRKAB1;PRKAB2;PRKAG1;RPS6KA1;RPS6KA3;SDHB;SMARCC1;UQCRB;UQCRC1;UQCRC2
hsa05014	Amyotrophic lateral sclerosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05014+3710+11047+5606+4716+10540+23165+4218+5694+9688+4696+6428+4713+6392+2733+220988+10133+4701+7175+2905+129401+3178+9973+9782+53371+4686+6432+10762+23435+4706+1768+3181+10189+84516+81027+9451	-0.11119860180792818	-0.5113513511564128	1	0.9999999999999998	213	./Project_wg_result1733328043_GSEA/hsa05014.png	35	3710;11047;5606;4716;10540;23165;4218;5694;9688;4696;6428;4713;6392;2733;220988;10133;4701;7175;2905;129401;3178;9973;9782;53371;4686;6432;10762;23435;4706;1768;3181;10189;84516;81027;9451	ADRM1;ALYREF;CCS;DCTN2;DCTN5;DNAH6;EIF2AK3;GLE1;GRIN2C;HNRNPA1;HNRNPA2B1;HNRNPA3;ITPR3;MAP2K3;MATR3;NCBP1;NDUFA3;NDUFA7;NDUFAB1;NDUFB10;NDUFB7;NUP205;NUP35;NUP50;NUP54;NUP93;OPTN;PSMB6;RAB8A;SDHD;SRSF3;SRSF7;TARDBP;TPR;TUBB1
hsa04510	Focal adhesion	http://www.kegg.jp/kegg-bin/show_pathway?hsa04510+5499+5604+3913+5908+5578+208+55742+5599+5501+331+3672+2318+2885+1956+56924+3690+83660+857+3674	-0.1524161043728255	-0.6234469448931752	1	0.9999999999999998	99	./Project_wg_result1733328043_GSEA/hsa04510.png	19	5499;5604;3913;5908;5578;208;55742;5599;5501;331;3672;2318;2885;1956;56924;3690;83660;857;3674	AKT2;CAV1;EGFR;FLNC;GRB2;ITGA1;ITGA2B;ITGB3;LAMB2;MAP2K1;MAPK8;PAK6;PARVA;PPP1CA;PPP1CC;PRKCA;RAP1B;TLN2;XIAP
